IMDB-MULTI/IMDB-MULTI.	1	1	7	7	21	21	63	63	0	0
IMDB-MULTI/IMDB-MULTI.	1	2	7	7	21	21	98	98	0	0
IMDB-MULTI/IMDB-MULTI.	1	3	7	7	21	21	119	119	0	0
IMDB-MULTI/IMDB-MULTI.	1	4	7	7	21	21	126	126	0	0
IMDB-MULTI/IMDB-MULTI.	1	5	7	7	21	21	127	127	0	0
IMDB-MULTI/IMDB-MULTI.	1	6	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	1	7	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	1	8	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	1	9	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	1	10	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	2	1	13	13	42	42	125	125	0	0
IMDB-MULTI/IMDB-MULTI.	2	2	13	13	42	42	195	195	0	0
IMDB-MULTI/IMDB-MULTI.	2	3	13	13	42	42	237	237	0	0
IMDB-MULTI/IMDB-MULTI.	2	4	13	13	42	42	251	251	0	0
IMDB-MULTI/IMDB-MULTI.	2	5	13	13	42	42	253	253	0	0
IMDB-MULTI/IMDB-MULTI.	2	6	13	0	42	0	253	0	0	0
IMDB-MULTI/IMDB-MULTI.	2	7	13	0	42	0	253	0	0	0
IMDB-MULTI/IMDB-MULTI.	2	8	13	0	42	0	253	0	0	0
IMDB-MULTI/IMDB-MULTI.	2	9	13	0	42	0	253	0	0	0
IMDB-MULTI/IMDB-MULTI.	2	10	13	0	42	0	253	0	0	0
IMDB-MULTI/IMDB-MULTI.	3	1	7	7	21	21	63	63	0	0
IMDB-MULTI/IMDB-MULTI.	3	2	7	7	21	21	98	98	0	0
IMDB-MULTI/IMDB-MULTI.	3	3	7	7	21	21	119	119	0	0
IMDB-MULTI/IMDB-MULTI.	3	4	7	7	21	21	126	126	0	0
IMDB-MULTI/IMDB-MULTI.	3	5	7	7	21	21	127	127	0	0
IMDB-MULTI/IMDB-MULTI.	3	6	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	3	7	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	3	8	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	3	9	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	3	10	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	4	1	7	7	21	21	63	63	0	0
IMDB-MULTI/IMDB-MULTI.	4	2	7	7	21	21	98	98	0	0
IMDB-MULTI/IMDB-MULTI.	4	3	7	7	21	21	119	119	0	0
IMDB-MULTI/IMDB-MULTI.	4	4	7	7	21	21	126	126	0	0
IMDB-MULTI/IMDB-MULTI.	4	5	7	7	21	21	127	127	0	0
IMDB-MULTI/IMDB-MULTI.	4	6	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	4	7	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	4	8	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	4	9	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	4	10	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	5	1	10	10	27	27	76	76	0	0
IMDB-MULTI/IMDB-MULTI.	5	2	10	10	27	27	112	112	0	0
IMDB-MULTI/IMDB-MULTI.	5	3	10	7	27	21	133	119	0	0
IMDB-MULTI/IMDB-MULTI.	5	4	10	7	27	21	140	126	0	0
IMDB-MULTI/IMDB-MULTI.	5	5	10	7	27	21	141	127	0	0
IMDB-MULTI/IMDB-MULTI.	5	6	10	0	27	0	141	0	0	0
IMDB-MULTI/IMDB-MULTI.	5	7	10	0	27	0	141	0	0	0
IMDB-MULTI/IMDB-MULTI.	5	8	10	0	27	0	141	0	0	0
IMDB-MULTI/IMDB-MULTI.	5	9	10	0	27	0	141	0	0	0
IMDB-MULTI/IMDB-MULTI.	5	10	10	0	27	0	141	0	0	0
IMDB-MULTI/IMDB-MULTI.	6	1	8	8	16	16	38	38	0	0
IMDB-MULTI/IMDB-MULTI.	6	2	8	8	16	16	44	44	0	0
IMDB-MULTI/IMDB-MULTI.	6	3	8	5	16	10	45	31	0	0
IMDB-MULTI/IMDB-MULTI.	6	4	8	0	16	0	45	0	0	0
IMDB-MULTI/IMDB-MULTI.	6	5	8	0	16	0	45	0	0	0
IMDB-MULTI/IMDB-MULTI.	6	6	8	0	16	0	45	0	0	0
IMDB-MULTI/IMDB-MULTI.	6	7	8	0	16	0	45	0	0	0
IMDB-MULTI/IMDB-MULTI.	6	8	8	0	16	0	45	0	0	0
IMDB-MULTI/IMDB-MULTI.	6	9	8	0	16	0	45	0	0	0
IMDB-MULTI/IMDB-MULTI.	6	10	8	0	16	0	45	0	0	0
IMDB-MULTI/IMDB-MULTI.	7	1	7	7	21	21	63	63	0	0
IMDB-MULTI/IMDB-MULTI.	7	2	7	7	21	21	98	98	0	0
IMDB-MULTI/IMDB-MULTI.	7	3	7	7	21	21	119	119	0	0
IMDB-MULTI/IMDB-MULTI.	7	4	7	7	21	21	126	126	0	0
IMDB-MULTI/IMDB-MULTI.	7	5	7	7	21	21	127	127	0	0
IMDB-MULTI/IMDB-MULTI.	7	6	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	7	7	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	7	8	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	7	9	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	7	10	7	0	21	0	127	0	0	0
IMDB-MULTI/IMDB-MULTI.	8	1	8	8	16	16	38	38	0	0
IMDB-MULTI/IMDB-MULTI.	8	2	8	8	16	16	44	44	0	0
