SYNTHETIC/SYNTHETIC/SYNTHETIC	1	1	100	95	196	191	300	290	279	279	0.0360000000000582	0.0149999999994179
SYNTHETIC/SYNTHETIC/SYNTHETIC	1	2	100	62	196	129	300	194	0	0	0.0370000000002619	0.0100000000002183
SYNTHETIC/SYNTHETIC/SYNTHETIC	1	3	100	0	196	0	300	0	0	0	0.0409999999992579	0
SYNTHETIC/SYNTHETIC/SYNTHETIC	1	4	100	0	196	0	300	0	0	0	0.0470000000004802	0
SYNTHETIC/SYNTHETIC/SYNTHETIC	1	5	100	0	196	0	300	0	0	0	0.0349999999998545	0
SYNTHETIC/SYNTHETIC/SYNTHETIC	2	1	100	95	196	191	300	290	279	279	0.0409999999992579	0.0149999999994179
SYNTHETIC/SYNTHETIC/SYNTHETIC	2	2	100	62	196	129	300	194	0	0	0.043999999999869	0.0100000000002183
SYNTHETIC/SYNTHETIC/SYNTHETIC	2	3	100	0	196	0	300	0	0	0	0.0369999999984429	0
SYNTHETIC/SYNTHETIC/SYNTHETIC	2	4	100	0	196	0	300	0	0	0	0.0450000000000728	0
SYNTHETIC/SYNTHETIC/SYNTHETIC	2	5	100	0	196	0	300	0	0	0	0.0299999999988358	0
SYNTHETIC/SYNTHETIC/SYNTHETIC	3	1	100	95	196	191	300	290	279	279	0.0399999999990541	0.0159999999996217
SYNTHETIC/SYNTHETIC/SYNTHETIC	3	2	100	62	196	129	300	194	0	0	0.0399999999990541	0.011000000000422
SYNTHETIC/SYNTHETIC/SYNTHETIC	3	3	100	0	196	0	300	0	0	0	0.0390000000006694	0
SYNTHETIC/SYNTHETIC/SYNTHETIC	3	4	100	0	196	0	300	0	0	0	0.0420000000012806	0
SYNTHETIC/SYNTHETIC/SYNTHETIC	3	5	100	0	196	0	300	0	0	0	0.0429999999996653	0
SYNTHETIC/SYNTHETIC/SYNTHETIC	4	1	100	95	196	191	300	290	279	279	0.0360000000000582	0.0149999999994179
SYNTHETIC/SYNTHETIC/SYNTHETIC	4	2	100	62	196	129	300	194	0	0	0.0249999999996362	0.0309999999990396
SYNTHETIC/SYNTHETIC/SYNTHETIC	4	3	100	0	196	0	300	0	0	0	0.0499999999992724	0
SYNTHETIC/SYNTHETIC/SYNTHETIC	4	4	100	0	196	0	300	0	0	0	0.0490000000008877	0
SYNTHETIC/SYNTHETIC/SYNTHETIC	4	5	100	0	196	0	300	0	0	0	0.0310000000008586	0
SYNTHETIC/SYNTHETIC/SYNTHETIC	5	1	100	95	196	191	300	290	279	279	0.0419999999994616	0.0160000000014406
