IMDB-BINARY/IMDB-BINARY.	6	10	63	0	211	0	1109	0	0	0
IMDB-BINARY/IMDB-BINARY.	7	1	12	12	66	66	298	298	0	0
IMDB-BINARY/IMDB-BINARY.	7	2	12	12	66	66	793	793	0	0
IMDB-BINARY/IMDB-BINARY.	7	3	12	12	66	66	1585	1585	0	0
IMDB-BINARY/IMDB-BINARY.	7	4	12	12	66	66	2509	2509	0	0
IMDB-BINARY/IMDB-BINARY.	7	5	12	12	66	66	3301	3301	0	0
IMDB-BINARY/IMDB-BINARY.	7	6	12	12	66	66	3796	3796	0	0
IMDB-BINARY/IMDB-BINARY.	7	7	12	12	66	66	4016	4016	0	0
IMDB-BINARY/IMDB-BINARY.	7	8	12	12	66	66	4082	4082	0	0
IMDB-BINARY/IMDB-BINARY.	7	9	12	12	66	66	4094	4094	0	0
IMDB-BINARY/IMDB-BINARY.	7	10	12	12	66	66	4095	4095	0	0
IMDB-BINARY/IMDB-BINARY.	8	1	15	15	63	63	218	218	0	0
IMDB-BINARY/IMDB-BINARY.	8	2	15	15	63	63	414	414	0	0
IMDB-BINARY/IMDB-BINARY.	8	3	15	15	63	63	596	596	0	0
IMDB-BINARY/IMDB-BINARY.	8	4	15	15	63	63	708	708	0	0
IMDB-BINARY/IMDB-BINARY.	8	5	15	15	63	63	752	752	0	0
IMDB-BINARY/IMDB-BINARY.	8	6	15	15	63	63	762	762	0	0
IMDB-BINARY/IMDB-BINARY.	8	7	15	9	63	36	763	511	0	0
IMDB-BINARY/IMDB-BINARY.	8	8	15	0	63	0	763	0	0	0
IMDB-BINARY/IMDB-BINARY.	8	9	15	0	63	0	763	0	0	0
IMDB-BINARY/IMDB-BINARY.	8	10	15	0	63	0	763	0	0	0
IMDB-BINARY/IMDB-BINARY.	9	1	18	18	153	153	987	987	0	0
IMDB-BINARY/IMDB-BINARY.	9	2	18	18	153	153	4047	4047	0	0
IMDB-BINARY/IMDB-BINARY.	9	3	18	18	153	153	12615	12615	0	0
IMDB-BINARY/IMDB-BINARY.	9	4	18	18	153	153	31179	31179	0	0
IMDB-BINARY/IMDB-BINARY.	9	5	18	18	153	153	63003	63003	0	0
IMDB-BINARY/IMDB-BINARY.	9	6	18	18	153	153	106761	106761	0	0
IMDB-BINARY/IMDB-BINARY.	9	7	18	18	153	153	155381	155381	0	0
IMDB-BINARY/IMDB-BINARY.	9	8	18	18	153	153	199139	199139	0	0
IMDB-BINARY/IMDB-BINARY.	9	9	18	18	153	153	230963	230963	0	0
IMDB-BINARY/IMDB-BINARY.	9	10	18	18	153	153	249527	249527	0	0
IMDB-BINARY/IMDB-BINARY.	10	1	12	12	66	66	298	298	0	0
IMDB-BINARY/IMDB-BINARY.	10	2	12	12	66	66	793	793	0	0
IMDB-BINARY/IMDB-BINARY.	10	3	12	12	66	66	1585	1585	0	0
IMDB-BINARY/IMDB-BINARY.	10	4	12	12	66	66	2509	2509	0	0
IMDB-BINARY/IMDB-BINARY.	10	5	12	12	66	66	3301	3301	0	0
IMDB-BINARY/IMDB-BINARY.	10	6	12	12	66	66	3796	3796	0	0
IMDB-BINARY/IMDB-BINARY.	10	7	12	12	66	66	4016	4016	0	0
IMDB-BINARY/IMDB-BINARY.	10	8	12	12	66	66	4082	4082	0	0
IMDB-BINARY/IMDB-BINARY.	10	9	12	12	66	66	4094	4094	0	0
IMDB-BINARY/IMDB-BINARY.	10	10	12	12	66	66	4095	4095	0	0
IMDB-BINARY/IMDB-BINARY.	11	1	12	12	38	38	116	116	0	0
IMDB-BINARY/IMDB-BINARY.	11	2	12	12	38	38	191	191	0	0
IMDB-BINARY/IMDB-BINARY.	11	3	12	12	38	38	248	248	0	0
IMDB-BINARY/IMDB-BINARY.	11	4	12	8	38	28	276	246	0	0
IMDB-BINARY/IMDB-BINARY.	11	5	12	8	38	28	284	254	0	0
IMDB-BINARY/IMDB-BINARY.	11	6	12	8	38	28	285	255	0	0
IMDB-BINARY/IMDB-BINARY.	11	7	12	0	38	0	285	0	0	0
IMDB-BINARY/IMDB-BINARY.	11	8	12	0	38	0	285	0	0	0
IMDB-BINARY/IMDB-BINARY.	11	9	12	0	38	0	285	0	0	0
IMDB-BINARY/IMDB-BINARY.	11	10	12	0	38	0	285	0	0	0
IMDB-BINARY/IMDB-BINARY.	12	1	20	20	190	190	1350	1350	0	0
IMDB-BINARY/IMDB-BINARY.	12	2	20	20	190	190	6195	6195	0	0
IMDB-BINARY/IMDB-BINARY.	12	3	20	20	190	190	21699	21699	0	0
IMDB-BINARY/IMDB-BINARY.	12	4	20	20	190	190	60459	60459	0	0
IMDB-BINARY/IMDB-BINARY.	12	5	20	20	190	190	137979	137979	0	0
IMDB-BINARY/IMDB-BINARY.	12	6	20	20	190	190	263949	263949	0	0
IMDB-BINARY/IMDB-BINARY.	12	7	20	20	190	190	431909	431909	0	0
IMDB-BINARY/IMDB-BINARY.	12	8	20	20	190	190	616665	616665	0	0
IMDB-BINARY/IMDB-BINARY.	12	9	20	20	190	190	784625	784625	0	0
IMDB-BINARY/IMDB-BINARY.	12	10	20	20	190	190	910595	910595	0	0
IMDB-BINARY/IMDB-BINARY.	13	1	13	13	55	55	200	200	0	0
IMDB-BINARY/IMDB-BINARY.	13	2	13	13	55	55	416	416	0	0
IMDB-BINARY/IMDB-BINARY.	13	3	13	13	55	55	669	669	0	0
IMDB-BINARY/IMDB-BINARY.	13	4	13	10	55	45	879	847	0	0
IMDB-BINARY/IMDB-BINARY.	13	5	13	10	55	45	999	967	0	0
IMDB-BINARY/IMDB-BINARY.	13	6	13	10	55	45	1044	1012	0	0
IMDB-BINARY/IMDB-BINARY.	13	7	13	10	55	45	1054	1022	0	0
IMDB-BINARY/IMDB-BINARY.	13	8	13	10	55	45	1055	1023	0	0
IMDB-BINARY/IMDB-BINARY.	13	9	13	0	55	0	1055	0	0	0
IMDB-BINARY/IMDB-BINARY.	13	10	13	0	55	0	1055	0	0	0
IMDB-BINARY/IMDB-BINARY.	14	1	20	20	120	120	531	531	0	0
IMDB-BINARY/IMDB-BINARY.	14	2	20	20	120	120	1365	1365	0	0
IMDB-BINARY/IMDB-BINARY.	14	3	20	20	120	120	2624	2624	0	0
IMDB-BINARY/IMDB-BINARY.	14	4	20	20	120	120	4011	4011	0	0
IMDB-BINARY/IMDB-BINARY.	14	5	20	20	120	120	5133	5133	0	0
IMDB-BINARY/IMDB-BINARY.	14	6	20	20	120	120	5793	5793	0	0
IMDB-BINARY/IMDB-BINARY.	14	7	20	20	120	120	6068	6068	0	0
IMDB-BINARY/IMDB-BINARY.	14	8	20	20	120	120	6145	6145	0	0
IMDB-BINARY/IMDB-BINARY.	14	9	20	20	120	120	6158	6158	0	0
IMDB-BINARY/IMDB-BINARY.	14	10	20	12	120	66	6159	4095	0	0
IMDB-BINARY/IMDB-BINARY.	15	1	72	72	258	258	778	778	0	0
IMDB-BINARY/IMDB-BINARY.	15	2	72	72	258	258	1269	1269	0	0
IMDB-BINARY/IMDB-BINARY.	15	3	72	72	258	258	1632	1632	0	0
IMDB-BINARY/IMDB-BINARY.	15	4	72	68	258	248	1815	1785	0	0
IMDB-BINARY/IMDB-BINARY.	15	5	72	36	258	141	1876	1386	0	0
IMDB-BINARY/IMDB-BINARY.	15	6	72	30	258	120	1888	1272	0	0
IMDB-BINARY/IMDB-BINARY.	15	7	72	9	258	36	1889	511	0	0
IMDB-BINARY/IMDB-BINARY.	15	8	72	0	258	0	1889	0	0	0
IMDB-BINARY/IMDB-BINARY.	15	9	72	0	258	0	1889	0	0	0
IMDB-BINARY/IMDB-BINARY.	15	10	72	0	258	0	1889	0	0	0
IMDB-BINARY/IMDB-BINARY.	16	1	20	20	190	190	1350	1350	0	0
IMDB-BINARY/IMDB-BINARY.	16	2	20	20	190	190	6195	6195	0	0
IMDB-BINARY/IMDB-BINARY.	16	3	20	20	190	190	21699	21699	0	0
IMDB-BINARY/IMDB-BINARY.	16	4	20	20	190	190	60459	60459	0	0
IMDB-BINARY/IMDB-BINARY.	16	5	20	20	190	190	137979	137979	0	0
IMDB-BINARY/IMDB-BINARY.	16	6	20	20	190	190	263949	263949	0	0
IMDB-BINARY/IMDB-BINARY.	16	7	20	20	190	190	431909	431909	0	0
IMDB-BINARY/IMDB-BINARY.	16	8	20	20	190	190	616665	616665	0	0
IMDB-BINARY/IMDB-BINARY.	16	9	20	20	190	190	784625	784625	0	0
IMDB-BINARY/IMDB-BINARY.	16	10	20	20	190	190	910595	910595	0	0
IMDB-BINARY/IMDB-BINARY.	17	1	18	18	123	123	612	612	0	0
IMDB-BINARY/IMDB-BINARY.	17	2	18	18	123	123	1787	1787	0	0
IMDB-BINARY/IMDB-BINARY.	17	3	18	18	123	123	3845	3845	0	0
IMDB-BINARY/IMDB-BINARY.	17	4	18	18	123	123	6478	6478	0	0
IMDB-BINARY/IMDB-BINARY.	17	5	18	18	123	123	8985	8985	0	0
IMDB-BINARY/IMDB-BINARY.	17	6	18	18	123	123	10767	10767	0	0
IMDB-BINARY/IMDB-BINARY.	17	7	18	18	123	123	11702	11702	0	0
IMDB-BINARY/IMDB-BINARY.	17	8	18	18	123	123	12054	12054	0	0
IMDB-BINARY/IMDB-BINARY.	17	9	18	18	123	123	12144	12144	0	0
IMDB-BINARY/IMDB-BINARY.	17	10	18	18	123	123	12158	12158	0	0
IMDB-BINARY/IMDB-BINARY.	18	1	12	12	42	42	130	130	0	0
IMDB-BINARY/IMDB-BINARY.	18	2	12	12	42	42	215	215	0	0
IMDB-BINARY/IMDB-BINARY.	18	3	12	12	42	42	277	277	0	0
IMDB-BINARY/IMDB-BINARY.	18	4	12	12	42	42	306	306	0	0
IMDB-BINARY/IMDB-BINARY.	18	5	12	8	42	28	314	254	0	0
IMDB-BINARY/IMDB-BINARY.	18	6	12	8	42	28	315	255	0	0
IMDB-BINARY/IMDB-BINARY.	18	7	12	0	42	0	315	0	0	0
IMDB-BINARY/IMDB-BINARY.	18	8	12	0	42	0	315	0	0	0
IMDB-BINARY/IMDB-BINARY.	18	9	12	0	42	0	315	0	0	0
IMDB-BINARY/IMDB-BINARY.	18	10	12	0	42	0	315	0	0	0
IMDB-BINARY/IMDB-BINARY.	19	1	19	19	57	57	155	155	0	0
IMDB-BINARY/IMDB-BINARY.	19	2	19	19	57	57	215	215	0	0
IMDB-BINARY/IMDB-BINARY.	19	3	19	19	57	57	239	239	0	0
IMDB-BINARY/IMDB-BINARY.	19	4	19	19	57	57	243	243	0	0
IMDB-BINARY/IMDB-BINARY.	19	5	19	0	57	0	243	0	0	0
IMDB-BINARY/IMDB-BINARY.	19	6	19	0	57	0	243	0	0	0
IMDB-BINARY/IMDB-BINARY.	19	7	19	0	57	0	243	0	0	0
IMDB-BINARY/IMDB-BINARY.	19	8	19	0	57	0	243	0	0	0
IMDB-BINARY/IMDB-BINARY.	19	9	19	0	57	0	243	0	0	0
IMDB-BINARY/IMDB-BINARY.	19	10	19	0	57	0	243	0	0	0
IMDB-BINARY/IMDB-BINARY.	20	1	46	46	232	232	848	848	3	3
IMDB-BINARY/IMDB-BINARY.	20	2	46	46	232	232	1741	1741	0	0
IMDB-BINARY/IMDB-BINARY.	20	3	46	46	232	232	2735	2735	0	0
IMDB-BINARY/IMDB-BINARY.	20	4	46	46	232	232	3553	3553	0	0
IMDB-BINARY/IMDB-BINARY.	20	5	46	46	232	232	4052	4052	0	0
IMDB-BINARY/IMDB-BINARY.	20	6	46	31	232	164	4272	3780	0	0
IMDB-BINARY/IMDB-BINARY.	20	7	46	26	232	138	4338	3594	0	0
IMDB-BINARY/IMDB-BINARY.	20	8	46	19	232	102	4350	3094	0	0
IMDB-BINARY/IMDB-BINARY.	20	9	46	11	232	55	4351	2047	0	0
IMDB-BINARY/IMDB-BINARY.	20	10	46	0	232	0	4351	0	0	0
IMDB-BINARY/IMDB-BINARY.	21	1	30	30	104	104	308	308	0	0
IMDB-BINARY/IMDB-BINARY.	21	2	30	30	104	104	483	483	0	0
IMDB-BINARY/IMDB-BINARY.	21	3	30	30	104	104	594	594	0	0
IMDB-BINARY/IMDB-BINARY.	21	4	30	26	104	94	638	608	0	0
IMDB-BINARY/IMDB-BINARY.	21	5	30	20	104	70	648	506	0	0
IMDB-BINARY/IMDB-BINARY.	21	6	30	8	104	28	649	255	0	0
IMDB-BINARY/IMDB-BINARY.	21	7	30	0	104	0	649	0	0	0
IMDB-BINARY/IMDB-BINARY.	21	8	30	0	104	0	649	0	0	0
IMDB-BINARY/IMDB-BINARY.	21	9	30	0	104	0	649	0	0	0
IMDB-BINARY/IMDB-BINARY.	21	10	30	0	104	0	649	0	0	0
IMDB-BINARY/IMDB-BINARY.	22	1	24	24	105	105	386	386	0	0
IMDB-BINARY/IMDB-BINARY.	22	2	24	24	105	105	821	821	0	0
IMDB-BINARY/IMDB-BINARY.	22	3	24	24	105	105	1360	1360	0	0
IMDB-BINARY/IMDB-BINARY.	22	4	24	24	105	105	1857	1857	0	0
IMDB-BINARY/IMDB-BINARY.	22	5	24	24	105	105	2196	2196	0	0
IMDB-BINARY/IMDB-BINARY.	22	6	24	18	105	83	2362	2234	0	0
IMDB-BINARY/IMDB-BINARY.	22	7	24	11	105	55	2417	2035	0	0
IMDB-BINARY/IMDB-BINARY.	22	8	24	11	105	55	2428	2046	0	0
IMDB-BINARY/IMDB-BINARY.	22	9	24	11	105	55	2429	2047	0	0
IMDB-BINARY/IMDB-BINARY.	22	10	24	0	105	0	2429	0	0	0
IMDB-BINARY/IMDB-BINARY.	23	1	22	22	59	59	151	151	0	0
IMDB-BINARY/IMDB-BINARY.	23	2	22	22	59	59	196	196	0	0
IMDB-BINARY/IMDB-BINARY.	23	3	22	22	59	59	211	211	0	0
IMDB-BINARY/IMDB-BINARY.	23	4	22	11	59	30	213	125	0	0
IMDB-BINARY/IMDB-BINARY.	23	5	22	0	59	0	213	0	0	0
IMDB-BINARY/IMDB-BINARY.	23	6	22	0	59	0	213	0	0	0
IMDB-BINARY/IMDB-BINARY.	23	7	22	0	59	0	213	0	0	0
IMDB-BINARY/IMDB-BINARY.	23	8	22	0	59	0	213	0	0	0
IMDB-BINARY/IMDB-BINARY.	23	9	22	0	59	0	213	0	0	0
IMDB-BINARY/IMDB-BINARY.	23	10	22	0	59	0	213	0	0	0
IMDB-BINARY/IMDB-BINARY.	24	1	15	15	50	50	150	150	0	0
IMDB-BINARY/IMDB-BINARY.	24	2	15	15	50	50	240	240	0	0
IMDB-BINARY/IMDB-BINARY.	24	3	15	15	50	50	303	303	0	0
IMDB-BINARY/IMDB-BINARY.	24	4	15	13	50	43	332	308	0	0
IMDB-BINARY/IMDB-BINARY.	24	5	15	8	50	28	340	254	0	0
IMDB-BINARY/IMDB-BINARY.	24	6	15	8	50	28	341	255	0	0
IMDB-BINARY/IMDB-BINARY.	24	7	15	0	50	0	341	0	0	0
IMDB-BINARY/IMDB-BINARY.	24	8	15	0	50	0	341	0	0	0
IMDB-BINARY/IMDB-BINARY.	24	9	15	0	50	0	341	0	0	0
IMDB-BINARY/IMDB-BINARY.	24	10	15	0	50	0	341	0	0	0
IMDB-BINARY/IMDB-BINARY.	25	1	18	18	153	153	987	987	0	0
IMDB-BINARY/IMDB-BINARY.	25	2	18	18	153	153	4047	4047	0	0
IMDB-BINARY/IMDB-BINARY.	25	3	18	18	153	153	12615	12615	0	0
IMDB-BINARY/IMDB-BINARY.	25	4	18	18	153	153	31179	31179	0	0
IMDB-BINARY/IMDB-BINARY.	25	5	18	18	153	153	63003	63003	0	0
IMDB-BINARY/IMDB-BINARY.	25	6	18	18	153	153	106761	106761	0	0
IMDB-BINARY/IMDB-BINARY.	25	7	18	18	153	153	155381	155381	0	0
IMDB-BINARY/IMDB-BINARY.	25	8	18	18	153	153	199139	199139	0	0
IMDB-BINARY/IMDB-BINARY.	25	9	18	18	153	153	230963	230963	0	0
IMDB-BINARY/IMDB-BINARY.	25	10	18	18	153	153	249527	249527	0	0
IMDB-BINARY/IMDB-BINARY.	26	1	13	13	44	44	125	125	0	0
IMDB-BINARY/IMDB-BINARY.	26	2	13	13	44	44	180	180	0	0
IMDB-BINARY/IMDB-BINARY.	26	3	13	13	44	44	203	203	0	0
IMDB-BINARY/IMDB-BINARY.	26	4	13	13	44	44	207	207	0	0
IMDB-BINARY/IMDB-BINARY.	26	5	13	0	44	0	207	0	0	0
IMDB-BINARY/IMDB-BINARY.	26	6	13	0	44	0	207	0	0	0
IMDB-BINARY/IMDB-BINARY.	26	7	13	0	44	0	207	0	0	0
IMDB-BINARY/IMDB-BINARY.	26	8	13	0	44	0	207	0	0	0
IMDB-BINARY/IMDB-BINARY.	26	9	13	0	44	0	207	0	0	0
IMDB-BINARY/IMDB-BINARY.	26	10	13	0	44	0	207	0	0	0
IMDB-BINARY/IMDB-BINARY.	27	1	23	23	141	141	703	703	0	0
IMDB-BINARY/IMDB-BINARY.	27	2	23	23	141	141	2194	2194	0	0
IMDB-BINARY/IMDB-BINARY.	27	3	23	23	141	141	5323	5323	0	0
IMDB-BINARY/IMDB-BINARY.	27	4	23	23	141	141	10412	10412	0	0
IMDB-BINARY/IMDB-BINARY.	27	5	23	23	141	141	16883	16883	0	0
IMDB-BINARY/IMDB-BINARY.	27	6	23	23	141	141	23327	23327	0	0
IMDB-BINARY/IMDB-BINARY.	27	7	23	23	141	141	28333	28333	0	0
IMDB-BINARY/IMDB-BINARY.	27	8	23	15	141	105	31336	30826	0	0
IMDB-BINARY/IMDB-BINARY.	27	9	23	15	141	105	32701	32191	0	0
IMDB-BINARY/IMDB-BINARY.	27	10	23	15	141	105	33156	32646	0	0
IMDB-BINARY/IMDB-BINARY.	28	1	32	32	128	128	429	429	0	0
IMDB-BINARY/IMDB-BINARY.	28	2	32	32	128	128	839	839	0	0
IMDB-BINARY/IMDB-BINARY.	28	3	32	32	128	128	1337	1337	0	0
IMDB-BINARY/IMDB-BINARY.	28	4	32	23	128	101	1808	1724	0	0
IMDB-BINARY/IMDB-BINARY.	28	5	32	16	128	75	2139	1939	0	0
IMDB-BINARY/IMDB-BINARY.	28	6	32	11	128	55	2304	1980	0	0
IMDB-BINARY/IMDB-BINARY.	28	7	32	11	128	55	2359	2035	0	0
IMDB-BINARY/IMDB-BINARY.	28	8	32	11	128	55	2370	2046	0	0
IMDB-BINARY/IMDB-BINARY.	28	9	32	11	128	55	2371	2047	0	0
IMDB-BINARY/IMDB-BINARY.	28	10	32	0	128	0	2371	0	0	0
IMDB-BINARY/IMDB-BINARY.	29	1	15	15	63	63	218	218	0	0
IMDB-BINARY/IMDB-BINARY.	29	2	15	15	63	63	414	414	0	0
IMDB-BINARY/IMDB-BINARY.	29	3	15	15	63	63	596	596	0	0
IMDB-BINARY/IMDB-BINARY.	29	4	15	15	63	63	708	708	0	0
IMDB-BINARY/IMDB-BINARY.	29	5	15	15	63	63	752	752	0	0
IMDB-BINARY/IMDB-BINARY.	29	6	15	15	63	63	762	762	0	0
IMDB-BINARY/IMDB-BINARY.	29	7	15	9	63	36	763	511	0	0
IMDB-BINARY/IMDB-BINARY.	29	8	15	0	63	0	763	0	0	0
IMDB-BINARY/IMDB-BINARY.	29	9	15	0	63	0	763	0	0	0
IMDB-BINARY/IMDB-BINARY.	29	10	15	0	63	0	763	0	0	0
IMDB-BINARY/IMDB-BINARY.	30	1	12	12	66	66	298	298	0	0
IMDB-BINARY/IMDB-BINARY.	30	2	12	12	66	66	793	793	0	0
IMDB-BINARY/IMDB-BINARY.	30	3	12	12	66	66	1585	1585	0	0
IMDB-BINARY/IMDB-BINARY.	30	4	12	12	66	66	2509	2509	0	0
IMDB-BINARY/IMDB-BINARY.	30	5	12	12	66	66	3301	3301	0	0
IMDB-BINARY/IMDB-BINARY.	30	6	12	12	66	66	3796	3796	0	0
IMDB-BINARY/IMDB-BINARY.	30	7	12	12	66	66	4016	4016	0	0
IMDB-BINARY/IMDB-BINARY.	30	8	12	12	66	66	4082	4082	0	0
IMDB-BINARY/IMDB-BINARY.	30	9	12	12	66	66	4094	4094	0	0
IMDB-BINARY/IMDB-BINARY.	30	10	12	12	66	66	4095	4095	0	0
IMDB-BINARY/IMDB-BINARY.	31	1	26	26	92	92	274	274	0	0
IMDB-BINARY/IMDB-BINARY.	31	2	26	26	92	92	434	434	0	0
IMDB-BINARY/IMDB-BINARY.	31	3	26	26	92	92	539	539	0	0
IMDB-BINARY/IMDB-BINARY.	31	4	26	23	92	83	582	554	0	0
IMDB-BINARY/IMDB-BINARY.	31	5	26	19	92	69	592	504	0	0
IMDB-BINARY/IMDB-BINARY.	31	6	26	8	92	28	593	255	0	0
IMDB-BINARY/IMDB-BINARY.	31	7	26	0	92	0	593	0	0	0
IMDB-BINARY/IMDB-BINARY.	31	8	26	0	92	0	593	0	0	0
IMDB-BINARY/IMDB-BINARY.	31	9	26	0	92	0	593	0	0	0
IMDB-BINARY/IMDB-BINARY.	31	10	26	0	92	0	593	0	0	0
IMDB-BINARY/IMDB-BINARY.	32	1	40	40	328	328	1974	1974	0	0
IMDB-BINARY/IMDB-BINARY.	32	2	40	40	328	328	7592	7592	0	0
IMDB-BINARY/IMDB-BINARY.	32	3	40	37	328	322	22532	22518	0	0
IMDB-BINARY/IMDB-BINARY.	32	4	40	37	328	322	53599	53585	0	0
IMDB-BINARY/IMDB-BINARY.	32	5	40	37	328	322	104929	104915	0	0
IMDB-BINARY/IMDB-BINARY.	32	6	40	33	328	302	173013	172855	0	0
IMDB-BINARY/IMDB-BINARY.	32	7	40	33	328	302	245945	245787	0	0
IMDB-BINARY/IMDB-BINARY.	32	8	40	33	328	302	309151	308993	0	0
IMDB-BINARY/IMDB-BINARY.	32	9	40	33	328	302	353351	353193	0	0
IMDB-BINARY/IMDB-BINARY.	32	10	40	33	328	302	378103	377945	0	0
IMDB-BINARY/IMDB-BINARY.	33	1	13	13	50	50	167	167	0	0
IMDB-BINARY/IMDB-BINARY.	33	2	13	13	50	50	308	308	0	0
IMDB-BINARY/IMDB-BINARY.	33	3	13	13	50	50	440	440	0	0
IMDB-BINARY/IMDB-BINARY.	33	4	13	13	50	50	525	525	0	0
IMDB-BINARY/IMDB-BINARY.	33	5	13	9	50	36	561	501	0	0
IMDB-BINARY/IMDB-BINARY.	33	6	13	9	50	36	570	510	0	0
IMDB-BINARY/IMDB-BINARY.	33	7	13	9	50	36	571	511	0	0
IMDB-BINARY/IMDB-BINARY.	33	8	13	0	50	0	571	0	0	0
IMDB-BINARY/IMDB-BINARY.	33	9	13	0	50	0	571	0	0	0
IMDB-BINARY/IMDB-BINARY.	33	10	13	0	50	0	571	0	0	0
IMDB-BINARY/IMDB-BINARY.	34	1	16	16	63	63	213	213	0	0
IMDB-BINARY/IMDB-BINARY.	34	2	16	16	63	63	394	394	0	0
IMDB-BINARY/IMDB-BINARY.	34	3	16	16	63	63	556	556	0	0
IMDB-BINARY/IMDB-BINARY.	34	4	16	16	63	63	653	653	0	0
