proteins/proteins.	1	1	42	42	81	81	152	152	42	42
proteins/proteins.	1	2	42	42	81	81	155	155	0	0
proteins/proteins.	1	3	42	0	81	0	155	0	0	0
proteins/proteins.	1	4	42	0	81	0	155	0	0	0
proteins/proteins.	1	5	42	0	81	0	155	0	0	0
proteins/proteins.	1	6	42	0	81	0	155	0	0	0
proteins/proteins.	1	7	42	0	81	0	155	0	0	0
proteins/proteins.	1	8	42	0	81	0	155	0	0	0
proteins/proteins.	1	9	42	0	81	0	155	0	0	0
proteins/proteins.	1	10	42	0	81	0	155	0	0	0
proteins/proteins.	2	1	27	27	46	46	95	95	0	0
proteins/proteins.	2	2	27	27	46	46	97	97	0	0
proteins/proteins.	2	3	27	0	46	0	97	0	0	0
proteins/proteins.	2	4	27	0	46	0	97	0	0	0
proteins/proteins.	2	5	27	0	46	0	97	0	0	0
proteins/proteins.	2	6	27	0	46	0	97	0	0	0
proteins/proteins.	2	7	27	0	46	0	97	0	0	0
proteins/proteins.	2	8	27	0	46	0	97	0	0	0
proteins/proteins.	2	9	27	0	46	0	97	0	0	0
proteins/proteins.	2	10	27	0	46	0	97	0	0	0
proteins/proteins.	3	1	10	10	17	17	37	37	0	0
proteins/proteins.	3	2	10	10	17	17	39	39	0	0
proteins/proteins.	3	3	10	0	17	0	39	0	0	0
proteins/proteins.	3	4	10	0	17	0	39	0	0	0
proteins/proteins.	3	5	10	0	17	0	39	0	0	0
proteins/proteins.	3	6	10	0	17	0	39	0	0	0
proteins/proteins.	3	7	10	0	17	0	39	0	0	0
proteins/proteins.	3	8	10	0	17	0	39	0	0	0
proteins/proteins.	3	9	10	0	17	0	39	0	0	0
proteins/proteins.	3	10	10	0	17	0	39	0	0	0
proteins/proteins.	4	1	24	24	46	46	84	84	30	30
proteins/proteins.	4	2	24	16	46	32	85	63	0	0
proteins/proteins.	4	3	24	0	46	0	85	0	0	0
proteins/proteins.	4	4	24	0	46	0	85	0	0	0
proteins/proteins.	4	5	24	0	46	0	85	0	0	0
proteins/proteins.	4	6	24	0	46	0	85	0	0	0
proteins/proteins.	4	7	24	0	46	0	85	0	0	0
proteins/proteins.	4	8	24	0	46	0	85	0	0	0
proteins/proteins.	4	9	24	0	46	0	85	0	0	0
proteins/proteins.	4	10	24	0	46	0	85	0	0	0
proteins/proteins.	5	1	11	11	21	21	46	46	0	0
proteins/proteins.	5	2	11	11	21	21	49	49	0	0
proteins/proteins.	5	3	11	0	21	0	49	0	0	0
proteins/proteins.	5	4	11	0	21	0	49	0	0	0
proteins/proteins.	5	5	11	0	21	0	49	0	0	0
proteins/proteins.	5	6	11	0	21	0	49	0	0	0
proteins/proteins.	5	7	11	0	21	0	49	0	0	0
proteins/proteins.	5	8	11	0	21	0	49	0	0	0
proteins/proteins.	5	9	11	0	21	0	49	0	0	0
